track_id,frame_id,idx_kp
2982,8,1235
2982,9,1206
2982,10,1208
2983,7,1236
2983,8,1257
2983,9,20
2984,7,1238
2984,8,1261
2984,9,1226
2984,10,1226
2984,11,1208
2985,7,1241
2985,8,1262
2985,9,1228
2986,7,1244
2986,8,1265
2986,9,1233
2987,7,1253
2987,8,1278
2987,9,1246
2988,7,1261
2988,8,1288
2988,9,1251
2989,7,1265
2989,8,1289
2990,7,1270
2990,8,1295
2990,9,1260
2990,10,1254
2990,11,1244
2990,12,1268
2990,13,1223
2990,14,1241
2990,15,1278
2991,7,1274
2991,8,1298
2991,9,1263
2991,10,1258
2991,11,1246
2991,12,1276
2991,13,1230
2992,7,1276
2992,8,1303
2992,9,1268
2993,7,1281
2993,8,1306
2993,9,1272
2993,10,1264
2993,11,1253
2993,12,113
2993,13,533
2993,14,494
2993,15,522
2993,16,1124
2993,17,1107
2993,18,1100
2993,19,1113
2994,7,1283
2994,8,1338
2994,9,1361
2995,7,1295
2995,8,1315
2995,9,1291
2996,7,1300
2996,8,1319
2996,9,1297
2996,10,1283
2997,7,1302
2997,8,1321
2997,9,1300
2997,10,1284
2997,11,1276
2997,12,1311
2997,13,1262
2998,7,1311
2998,8,1330
2999,7,1313
2999,8,1334
3000,7,1325
3000,8,1343
3000,9,1316
3000,10,1303
3000,11,1285
3000,12,1319
3001,7,1329
3001,8,1402
3002,7,1330
3002,8,1400
3002,9,1427
3003,7,1334
3003,8,1348
3004,7,1337
3004,8,1350
3004,9,1327
3004,10,1311
3004,11,1305
3004,12,1336
3004,13,1282
3005,7,1338
3005,8,1353
3005,9,1328
3005,10,1309
3006,7,1350
3006,8,1370
3006,9,1345
3006,10,1332
3006,11,1326
3007,7,1352
3007,8,1372
3007,9,1348
3007,10,1338
3007,11,1335
3008,7,1368
3008,8,1392
3009,7,1371
3009,8,1394
3009,9,1368
3009,10,1362
3010,7,1372
3010,8,1395
3010,9,1369
3010,10,1363
3010,11,1351
3010,12,1257
3011,7,1383
3011,8,1406
3011,9,1383
3012,7,1386
3012,8,1410
3012,9,1389
3012,10,1387
3012,11,1371
3012,12,1400
3012,13,1345
3013,7,1392
3013,8,1407
3013,9,1386
3014,7,1395
3014,8,763
3015,7,1403
3015,8,1447
3016,7,1407
3016,8,1425
3017,7,1410
3017,8,1427
3017,9,1405
3017,10,1406
3018,7,1412
3018,8,1436
3018,9,1416
3018,10,1420
3018,11,1394
3018,12,1425
3018,13,1379
3018,14,1419
3018,15,1459
3018,16,1500
3018,17,1451
3019,7,1415
3019,8,1439
3019,9,545
3020,7,1426
3020,8,1488
3020,9,1523
3021,7,1431
3021,8,638
3021,9,621
3021,10,619
3021,11,587
3021,12,573
3021,13,548
3021,14,516
3021,15,552
3021,16,486
3021,17,459
3021,18,412
3021,19,382
3022,7,1433
3022,8,1457
3022,9,1434
3022,10,1437
3023,7,1454
3023,8,1471
3023,9,1455
3023,10,1452
3023,11,1426
3024,7,1455
3024,8,1469
3025,7,1475
3025,8,957
3025,9,184
3025,10,169
3025,11,130
3026,7,1491
3026,8,1511
3027,7,1495
3027,8,1501
3028,7,1496
3028,8,1539
3029,7,1499
3029,8,1510
3029,9,1501
3030,7,1506
3030,8,1516
3030,9,1209
3030,10,1246
3031,7,1510
3031,8,1520
3031,9,1506
3032,7,1517
3032,8,1534
3032,9,1528
3032,10,1517
3032,11,1475
3032,12,1517
3032,13,1467
3032,14,1524
3032,15,1565
3032,16,1611
3032,17,1558
3033,7,1535
3033,8,1546
3033,9,1530
3034,7,1539
3034,8,1556
3034,9,1550
3034,10,1540
3034,11,1498
3034,12,1541
3034,13,1491
3034,14,1554
3034,15,1591
3034,16,1692
3034,17,1641
3034,18,1677
3034,19,1698
3035,7,1545
3035,8,1581
3036,7,1547
3036,8,1569
3036,9,1560
3036,10,1410
3037,7,1552
3037,8,1576
3037,9,1566
3037,10,3
3037,11,1507
3037,12,1542
3037,13,1486
3037,14,1544
3038,7,1560
3038,8,1584
3039,7,1561
3039,8,1585
3040,7,1570
3040,8,1596
3041,7,1572
3041,8,1597
3041,9,1590
3041,10,1590
3041,11,1553
3042,7,1575
3042,8,1599
3042,9,1591
3043,8,5
3043,9,2
3044,8,8
3044,9,9
3045,8,12
3045,9,11
3045,10,4
3046,8,15
3046,9,19
3046,10,10
3047,8,21
3047,9,26
3048,8,22
3048,9,27
3048,10,22
3048,11,4
3049,8,24
3049,9,25
3049,10,15
3050,8,35
3050,9,29
3050,10,21
3051,8,36
3051,9,34
3051,10,27
3052,8,38
3052,9,37
3053,8,39
3053,9,39
3053,10,33
3053,11,12
3054,8,43
3054,9,44
3055,8,44
3055,9,47
3055,10,41
3055,11,18
3055,12,714
3055,13,692
3056,8,48
3056,9,50
3057,8,52
3057,9,54
3058,8,55
3058,9,282
3059,8,65
3059,9,65
3060,8,66
3060,9,63
3061,8,68
3061,9,67
3062,8,70
3062,9,68
3062,10,53
3062,11,901
3062,12,907
3062,13,895
3062,14,872
3062,15,909
3062,16,881
3062,17,868
3062,18,850
3062,19,856
3063,8,76
3063,9,1261
3064,8,79
3064,9,74
3064,10,58
3064,11,620
3065,8,82
3065,9,77
3065,10,968
3065,11,1084
3065,12,1086
3065,13,1087
3065,14,1096
3065,15,1125
3065,16,1153
3065,17,1141
3065,18,1138
3065,19,1146
3066,8,84
3066,9,78
3067,8,99
3067,9,92
3067,10,83
3067,11,179
3068,8,105
3068,9,96
3068,10,88
3069,8,112
3069,9,100
3070,8,117
3070,9,102
3070,10,93
3070,11,64
3070,12,38
3070,13,26
3071,8,122
3071,9,115
3071,10,105
3071,11,76
3072,8,134
3072,9,122
3073,8,135
3073,9,123
3074,8,136
3074,9,125
3074,10,661
3075,8,145
3075,9,1380
3075,10,1381
3076,8,146
3076,9,129
3077,8,147
3077,9,130
3078,8,150
3078,9,135
3078,10,124
3079,8,155
3079,9,140
3079,10,127
3079,11,1478
3079,12,1522
3079,13,1463
3080,8,156
3080,9,299
3081,8,157
3081,9,143
3081,10,130
3081,11,94
3081,12,76
3081,13,52
3082,8,162
3082,9,146
3083,8,163
3083,9,153
3083,10,141
3083,11,108
3084,8,169
3084,9,1101
3084,10,1093
3084,11,1076
3084,12,1081
3084,13,1084
3084,14,1090
3084,15,1118
3084,16,1144
3084,17,1130
3084,18,1125
3084,19,1131
3085,8,172
3085,9,159
3086,8,175
3086,9,163
3087,8,178
3087,9,164
3087,10,148
3087,11,446
3088,8,188
3088,9,172
3088,10,157
3088,11,124
3088,12,114
3089,8,203
3089,9,192
3089,10,185
3089,11,155
3090,8,208
3090,9,189
3090,10,1146
3090,11,1124
3090,12,1132
3090,13,613
3090,14,575
3091,8,211
3091,9,196
3091,10,179
3091,11,147
3092,8,220
3092,9,212
3093,8,224
3093,9,217
3093,10,193
3094,8,231
3094,9,215
3094,10,198
3094,11,165
3095,8,235
3095,9,220
3096,8,236
3096,9,222
3096,10,201
3096,11,170
3097,8,238
3097,9,227
3097,10,220
3098,8,246
3098,9,232
3098,10,904
3098,11,875
3098,12,880
3099,8,253
3099,9,235
3099,10,215
3100,8,261
3100,9,244
3100,10,228
3101,8,262
3101,9,358
3102,8,275
3102,9,256
3102,10,238
3102,11,215
3102,12,179
3102,13,141
3103,8,280
3103,9,260
3104,8,284
3104,9,269
3104,10,250
3105,8,285
3105,9,271
3106,8,294
3106,9,226
3106,10,202
3106,11,174
3106,12,142
3107,8,295
3107,9,281
3107,10,262
3108,8,298
3108,9,284
3108,10,317
3108,11,347
3108,12,318
3108,13,294
3109,8,301
3109,9,287
3109,10,268
3110,8,303
3110,9,264
3111,8,304
3111,9,275
3111,10,233
3112,8,311
3112,9,268
3113,8,314
3113,9,278
3114,8,319
3114,9,294
3115,8,323
3115,9,295
3116,8,325
3116,9,300
3116,10,1077
3116,11,1063
3116,12,1072
3117,8,326
3117,9,302
3118,8,332
3118,9,306
3118,10,297
3118,11,267
3118,12,234
3119,8,334
3119,9,309
3119,10,300
3119,11,271
3120,8,339
3120,9,441
3120,10,445
3120,11,593
3121,8,347
3121,9,323
3121,10,311
3122,8,349
3122,9,325
3122,10,313
3122,11,281
3122,12,251
3122,13,221
3123,8,355
3123,9,846
3124,8,356
3124,9,328
3125,8,357
3125,9,338
3126,8,365
3126,9,335
3126,10,328
3126,11,291
3126,12,266
3127,8,372
3127,9,346
3128,8,376
3128,9,348
3128,10,341
3128,11,305
3129,8,377
3129,9,350
3130,8,393
3130,9,357
3130,10,350
3131,8,407
3131,9,374
3131,10,558
3132,8,409
3132,9,373
3132,10,369
3132,11,339
3132,12,302
3133,8,411
3133,9,381
3133,10,386
3133,11,349
3133,12,322
3134,8,413
3134,9,383
3134,10,382
3135,8,415
3135,9,384
3135,10,387
3135,11,346
3136,8,416
3136,9,1211
3137,8,417
3137,9,915
3137,10,892
3138,8,420
3138,9,391
3138,10,397
3138,11,355
3139,8,423
3139,9,393
3139,10,400
3139,11,358
3139,12,327
3139,13,300
3140,8,426
3140,9,397
3141,8,429
3141,9,410
3141,10,414
3142,8,435
3142,9,414
3143,8,438
3143,9,190
3143,10,181
3143,11,152
3143,12,136
3143,13,106
3143,14,85
3143,15,64
3143,16,23
3143,17,9
3144,8,444
3144,9,417
3144,10,419
3144,11,386
3145,8,445
3145,9,1445
3145,10,1447
3146,8,447
3146,9,420
3146,10,424
3147,8,451
3147,9,436
3147,10,453
3147,11,434
3147,12,987
3148,8,453
3148,9,261
3148,10,244
3148,11,406
3148,12,482
3148,13,440
3149,8,456
3149,9,432
3149,10,437
3149,11,405
3149,12,371
3149,13,346
3149,14,297
3149,15,289
3149,16,224
3150,8,458
3150,9,433
3151,8,476
3151,9,451
3152,8,477
3152,9,452
3153,8,485
3153,9,465
3153,10,476
3153,11,447
3154,8,488
3154,9,464
3154,10,660
3154,11,632
3154,12,615
3154,13,594
3155,8,490
3155,9,469
3155,10,480
3155,11,454
3155,12,422
3155,13,398
3156,8,492
3156,9,472
3157,8,493
3157,9,473
3158,8,495
3158,9,475
3158,10,486
3158,11,458
3159,8,504
3159,9,490
3159,10,495
3159,11,464
3159,12,427
3160,8,507
3160,9,492
3160,10,498
3161,8,509
3161,9,495
3162,8,511
3162,9,499
3163,8,516
3163,9,507
3163,10,503
3163,11,484
3163,12,444
3164,8,519
3164,9,510
3164,10,506
3164,11,486
3164,12,452
3164,13,416
3165,8,522
3165,9,1084
3166,8,526
3166,9,515
3166,10,511
3166,11,490
3166,12,458
3167,8,527
3167,9,516
3167,10,781
3167,11,759
3167,12,758
3167,13,731
3167,14,712
3168,8,528
3168,9,518
3168,10,515
3168,11,494
3168,12,460
3169,8,537
3169,9,530
3169,10,1117
3169,11,509
3170,8,540
3170,9,523
3170,10,522
3170,11,498
3171,8,550
3171,9,537
3171,10,530
3171,11,508
3171,12,479
3171,13,436
3172,8,551
3172,9,539
3172,10,532
3172,11,510
3172,12,481
3172,13,438
3172,14,421
3172,15,419
3172,16,359
3172,17,314
3172,18,290
3173,8,553
3173,9,540
3174,8,560
3174,9,548
3175,8,561
3175,9,549
3175,10,544
3175,11,521
3176,8,562
3176,9,546
3176,10,537
3176,11,515
3176,12,486
3177,8,573
3177,9,556
3177,10,550
3178,8,575
3178,9,205
3178,10,224
3178,11,192
3178,12,158
3179,8,583
3179,9,567
3179,10,560
3180,8,584
3180,9,572
3180,10,562
3180,11,543
3181,8,593
3181,9,583
3181,10,571
3182,8,594
3182,9,382
3183,8,597
3183,9,585
3183,10,572
3184,8,607
3184,9,592
3184,10,581
3184,11,557
3184,12,539
3184,13,501
3185,8,610
3185,9,399
3186,8,613
3186,9,596
3186,10,584
3186,11,564
3186,12,543
3186,13,508
3187,8,626
3187,9,610
3188,8,630
3188,9,612
3188,10,604
3189,8,631
3189,9,613
3190,8,632
3190,9,614
3190,10,606
3190,11,1044
3190,12,360
3190,13,1061
3190,14,1060
3190,15,1093
3191,8,642
3191,9,623
3191,10,621
3191,11,588
3192,8,643
3192,9,627
3192,10,624
3192,11,590
3192,12,577
3192,13,1239
3192,14,1260
3193,8,645
3193,9,628
3193,10,627
3194,8,646
3194,9,1283
3195,8,656
3195,9,636
3196,8,659
3196,9,639
3197,8,661
3197,9,643
3198,8,673
3198,9,654
3199,8,674
3199,9,655
3200,8,683
3200,9,661
3200,10,658
3200,11,628
3201,8,684
3201,9,924
3201,10,902
3201,11,874
3202,8,689
3202,9,795
3203,8,700
3203,9,131
3204,8,704
3204,9,1577
3204,10,1566
3204,11,1530
3204,12,646
3204,13,1105
3205,8,705
3205,9,680
3205,10,685
3205,11,232
3205,12,201
3205,13,174
3206,8,708
3206,9,569
3206,10,1534
3207,8,709
3207,9,685
3208,8,711
3208,9,686
3209,8,724
3209,9,706
3209,10,1360
3209,11,1350
3209,12,1383
3209,13,1329
3209,14,1383
3209,15,1410
3210,8,728
3210,9,714
3210,10,712
3210,11,685
3210,12,684
3210,13,668
3210,14,632
3210,15,671
3210,16,623
3210,17,613
3211,8,731
3211,9,716
3211,10,711
3211,11,682
3212,8,734
3212,9,723
3212,10,715
3212,11,690
3212,12,691
3213,8,736
3213,9,727
3214,8,737
3214,9,728
3214,10,721
3214,11,695
3215,8,739
3215,9,731
3216,8,741
3216,9,730
3217,8,744
3217,9,733
3218,8,745
3218,9,740
3218,10,728
3218,11,706
3219,8,749
3219,9,744
3220,8,755
3220,9,747
3220,10,734
3220,11,714
3221,8,756
3221,9,748
3221,10,735
3221,11,715
3222,8,768
3222,9,763
3222,10,753
3222,11,734
3222,12,728
3222,13,707
3222,14,680
3222,15,717
3222,16,671
3222,17,655
3222,18,619
3223,8,770
3223,9,764
3224,8,788
3224,9,780
3224,10,766
3224,11,747
3224,12,746
3225,8,796
3225,9,790
3225,10,774
3226,8,800
3226,9,793
3226,10,777
3226,11,755
3226,12,753
3226,13,728
3226,14,710
3226,15,748
3226,16,695
3226,17,681
3226,18,641
3226,19,649
3227,8,823
3227,9,818
3227,10,418
3227,11,382
3228,8,825
3228,9,819
3229,8,827
3229,9,822
3230,8,833
3230,9,826
3230,10,594
3231,8,835
3231,9,829
3232,8,836
3232,9,830
3232,10,816
3233,8,837
3233,9,831
3233,10,817
3234,8,843
3234,9,835
3234,10,531
3234,11,567
3234,12,532
3234,13,471
3235,8,845
3235,9,838
3235,10,585
3235,11,869
3235,12,877
3236,8,853
3236,9,847
3236,10,837
3236,11,802
3236,12,803
3237,8,859
3237,9,849
3237,10,826
3237,11,803
3237,12,805
3237,13,786
3238,8,877
3238,9,873
3238,10,854
3239,8,880
3239,9,875
3240,8,894
3240,9,888
3241,8,903
3241,9,897
3241,10,876
3241,11,852
3241,12,849
3241,13,839
3241,14,813
3241,15,342
3241,16,816
3241,17,805
3241,18,775
3241,19,787
3242,8,907
3242,9,905
3243,8,918
3243,9,917
3243,10,894
3244,8,927
3244,9,923
3244,10,901
3244,11,873
3244,12,559
3245,8,928
3245,9,926
3245,10,905
3245,11,876
3245,12,882
3246,8,937
3246,9,933
3246,10,913
3246,11,887
3246,12,893
3247,8,939
3247,9,935
3248,8,940
3248,9,936
3248,10,915
3249,8,943
3249,9,69
3249,10,54
3250,8,956
3250,9,943
3250,10,42
3251,8,958
3251,9,945
3252,8,965
3252,9,956
3252,10,937
3252,11,924
3252,12,932
3252,13,914
3252,14,907
3252,15,937
3252,16,926
3253,8,972
3253,9,960
3254,8,990
3254,9,980
3255,8,999
3255,9,886
3256,8,1012
3256,9,992
3256,10,976
3257,8,1016
3257,9,994
3257,10,978
3258,8,1038
3258,9,1017
3259,8,1039
3259,9,1018
3259,10,1006
3259,11,991
3259,12,992
3260,8,1041
3260,9,1020
3261,8,1043
3261,9,1022
3262,8,1045
3262,9,1023
3262,10,1007
3262,11,996
3262,12,997
3262,13,993
3262,14,989
3263,8,1046
3263,9,1026
3263,10,1009
3264,8,1049
3264,9,1027
3265,8,1061
3265,9,1042
3265,10,1023
3266,8,1072
3266,9,1050
3266,10,1033
3267,8,1073
3267,9,1051
3267,10,1032
3268,8,1083
3268,9,1060
3268,10,1045
3268,11,1034
3269,8,1096
3269,9,1073
3269,10,1060
3269,11,1047
3270,8,1097
3270,9,1074
3271,8,1098
3271,9,1076
3271,10,1062
3272,8,1106
3272,9,1087
3273,8,1110
3273,9,1092
3273,10,1076
3273,11,1062
3273,12,1071
3274,8,1115
3274,9,1095
3274,10,1080
3274,11,1065
3274,12,1074
3274,13,1078
3274,14,1226
3274,15,1109
3274,16,1133
3274,17,1118
3274,18,1114
3274,19,1123
3275,8,1133
3275,9,1116
3275,10,1108
3275,11,1090
3275,12,59
3275,13,38
3275,14,11
3276,8,1134
3276,9,1117
3276,10,1109
3276,11,1091
3277,8,1135
3277,9,1118
3277,10,1110
3278,8,1136
3278,9,1119
3278,10,1111
3279,8,1137
3279,9,1120
3280,8,1144
3280,9,1125
3281,8,1153
3281,9,1131
3281,10,1122
3282,8,1158
3282,9,1136
3282,10,1131
3283,8,1166
3283,9,1183
3284,8,1168
3284,9,1148
3284,10,1147
3285,8,1169
3285,9,1149
3285,10,1148
3286,8,1170
3286,9,1153
3286,10,1150
3286,11,1126
3287,8,1179
3287,9,1159
3287,10,1157
3288,8,1183
3288,9,1163
3288,10,1161
3288,11,1135
3289,8,1195
3289,9,152
3289,10,144
3289,11,110
3289,12,96
3289,13,74
3290,8,1196
3290,9,957
3290,10,935
3290,11,918
3290,12,925
3290,13,1142
3290,14,1147
3290,15,1188
3290,16,1229
3290,17,1201
3290,18,1202
3290,19,1228
3291,8,1203
3291,9,1179
3292,8,1204
3292,9,1180
3293,8,1205
3293,9,1181
3293,10,1184
3293,11,1158
3293,12,1175
3293,13,176
3293,14,3
3293,15,143
3293,16,81
3293,17,51
3293,18,16
3293,19,348
3294,8,1209
3294,9,1186
3294,10,1187
3295,8,1212
3295,9,1189
3295,10,1188
3295,11,1163
3295,12,1181
3295,13,1154
3296,8,1214
3296,9,1223
3296,10,1266
3296,11,1290
3296,12,107
3297,8,1215
3297,9,1227
3298,8,1217
3298,9,1170
3299,8,1221
3299,9,1194
3299,10,1197
3299,11,1178
3299,12,1195
3300,8,1225
3300,9,1242
3300,10,1277
3301,8,1231
3301,9,1203
3301,10,1201
3301,11,1189
3301,12,1207
3301,13,1171
3301,14,1176
3301,15,1228
3301,16,1273
3301,17,1246
3301,18,1254
3301,19,1278
3302,8,1236
3302,9,1207
3302,10,1206
3303,8,1242
3303,9,1210
3303,10,1209
3303,11,1195
3303,12,1212
3303,13,1173
3304,8,1249
3304,9,677
3304,10,1429
3304,11,818
3304,12,817
3304,13,808
3304,14,10
3305,8,1250
3305,9,1217
3305,10,1217
3305,11,1200
3305,12,1224
3305,13,1186
3306,8,1253
3306,9,1218
3306,10,1218
3306,11,1201
3306,12,1223
3306,13,1188
3306,14,1193
3306,15,1236
3306,16,1284
3306,17,1253
3306,18,1260
3306,19,1285
3307,8,1254
3307,9,1222
3307,10,1221
3308,8,1258
3308,9,1224
3308,10,1224
3308,11,1209
3308,12,1234
3308,13,1196
3309,8,1259
3309,9,1086
3309,10,1103
3310,8,1271
3310,9,1238
3310,10,1235
3311,8,1272
3311,9,1239
3311,10,1236
3311,11,1447
3312,8,1277
3312,9,1243
3312,10,1244
3312,11,1239
3312,12,1277
3312,13,837
3312,14,809
3312,15,1302
3312,16,1362
3312,17,1339
3312,18,1362
3312,19,1403
3313,8,1286
3313,9,1249
3313,10,1248
3314,8,1293
3314,9,1258
3314,10,1253
3314,11,1243
3314,12,1269
3314,13,1224
3314,14,1243
3315,8,1302
3315,9,1267
3315,10,1260
3316,8,1305
3316,9,1270
3316,10,1262
3316,11,1250
3316,12,1282
3316,13,1234
3316,14,1254
3316,15,1289
3316,16,1343
3316,17,1316
3317,8,1307
3317,9,1273
3318,8,1312
3318,9,1075
3319,8,1313
3319,9,1286
3319,10,1272
3319,11,1261
3320,8,1316
3320,9,1292
3321,8,1318
3321,9,1293
3321,10,1278
3321,11,1269
3321,12,1302
3321,13,1252
3321,14,1275
3321,15,1309
3321,16,1360
3321,17,1334
3321,18,1343
3321,19,1384
3322,8,1326
3322,9,1355
3323,8,1327
3323,9,1309
3324,8,1328
3324,9,1310
3324,10,1290
3324,11,1288
3325,8,1332
3325,9,1312
3325,10,1293
3325,11,1289
3325,12,1321
3325,13,178
3325,14,810
3326,8,1354
3326,9,1329
3326,10,1310
3326,11,1389
3326,12,754
3327,8,1357
3327,9,1331
3327,10,1313
3327,11,1308
3327,12,1338
3328,8,1361
3328,9,1336
3328,10,1326
3328,11,1320
3328,12,1350
3329,8,1362
3329,9,1337
3329,10,1324
3329,11,1316
3330,8,1363
3330,9,1384
3330,10,1432
3331,8,1367
3331,9,1482
3331,10,1476
3332,8,1371
3332,9,1346
3332,10,1331
3332,11,1325
3332,12,1353
3332,13,1296
3332,14,1341
3332,15,1373
3332,16,1420
3332,17,1384
3332,18,1412
3333,8,1375
3333,9,1349
3333,10,1342
3333,11,1334
3333,12,1361
3333,13,1298
3333,14,1342
3333,15,1374
3333,16,1419
3333,17,1380
3333,18,1405
3333,19,1434
3334,8,1376
3334,9,1350
3335,8,1385
3335,9,1056
3335,10,1040
3335,11,1028
3335,12,1043
3335,13,1040
3335,14,1041
3336,8,1386
3336,9,1358
3336,10,1351
3337,8,1399
3337,9,1373
3337,10,1368
3338,8,1404
3338,9,1374
3339,8,1408
3339,9,1304
3339,10,1286
3340,8,1413
3340,9,1105
3341,8,1417
3341,9,1437
3342,8,1418
3342,9,15
3343,8,1421
3343,9,1396
3343,10,1402
3344,8,1426
3344,9,1403
3344,10,1409
3344,11,1386
3344,12,1417
3344,13,1361
3345,8,1428
3345,9,1408
3345,10,1413
3345,11,1387
3346,8,1430
3346,9,1410
3346,10,178
3347,8,1431
3347,9,1411
3348,8,1432
3348,9,1413
3348,10,1416
3349,8,1438
3349,9,1417
3349,10,1418
3349,11,1392
3349,12,1423
3350,8,1440
3350,9,1468
3351,8,1443
3351,9,1421
3351,10,1424
3351,11,1395
3351,12,1428
3351,13,1382
3351,14,1420
3352,8,1449
3352,9,1425
3353,8,1452
3353,9,1429
3354,8,1453
3354,9,1430
3354,10,1434
3354,11,1407
3354,12,1440
3355,8,1454
3355,9,1431
3355,10,1435
3355,11,1408
3355,12,1441
3356,8,1456
3356,9,206
3357,8,1459
3357,9,1440
3357,10,1445
3357,11,1419
3357,12,1451
3358,8,1466
3358,9,1449
3358,10,1487
3359,8,1473
3359,9,1450
3359,10,1451
3360,8,1476
3360,9,1460
3360,10,1459
3360,11,1428
3361,8,1482
3361,9,1474
3362,8,1485
3362,9,1466
3362,10,1464
3363,8,1491
3363,9,1478
3363,10,1475
3363,11,1438
3363,12,1492
3363,13,1425
3363,14,1480
3363,15,1518
3363,16,1562
3363,17,1505
3364,8,1499
3364,9,1527
3365,8,1503
3365,9,1490
3365,10,1484
3366,8,1504
3366,9,1511
3367,8,1515
3367,9,1499
3367,10,1492
3367,11,941
3368,8,1518
3368,9,752
3368,10,741
3368,11,720
3368,12,719
3368,13,696
3368,14,667
3368,15,705
3368,16,659
3368,17,646
3368,18,607
3368,19,614
3369,8,1521
3369,9,1507
3369,10,657
3369,11,627
3369,12,782
3370,8,1522
3370,9,1505
3371,8,1527
3371,9,1515
3372,8,1529
3372,9,1517
3372,10,1511
3372,11,1462
3373,8,1536
3373,9,1525
3374,8,1544
3374,9,1536
3374,10,1524
3375,8,1545
3375,9,1535
3375,10,1525
3375,11,1489
3375,12,1531
3375,13,1478
3375,14,1533
3375,15,487
3376,8,1547
3376,9,1538
3376,10,1529
3377,8,1553
3377,9,1548
3377,10,1538
3378,8,1554
3378,9,1549
3378,10,1539
3378,11,1496
3378,12,1539
3378,13,1487
3378,14,1549
3378,15,1585
3378,16,1638
3378,17,1583
3379,8,1555
3379,9,1570
3380,8,1562
3380,9,1564
3380,10,1547
3380,11,1503
3380,12,1557
3380,13,1501
3380,14,1564
3381,8,1563
3381,9,1557
3381,10,1548
3381,11,1506
3381,12,1549
3381,13,1495
3382,8,1565
3382,9,1558
3382,10,1549
3382,11,1510
3382,12,1551
3383,8,1566
3383,9,1559
3383,10,1048
3383,11,1035
3383,12,1049
3383,13,1046
3384,8,1568
3384,9,1563
3384,10,1550
3384,11,1520
3384,12,1556
3384,13,1503
3384,14,1572
3384,15,1603
3384,16,1654
3385,8,1571
3385,9,1562
3386,8,1572
3386,9,1565
3386,10,1554
3387,8,1582
3387,9,1573
3387,10,1563
3387,11,1528
3387,12,1564
3387,13,1514
3388,8,1587
3388,9,1579
3388,10,1575
3388,11,1541
3388,12,1576
3388,13,1525
3388,14,1595
3388,15,1625
3388,16,1682
3388,17,1635
3388,18,1669
3388,19,1693
3389,8,1591
3389,9,1585
3390,8,1595
3390,9,1589
3390,10,1588
3391,8,1601
3391,9,1594
3392,8,1602
3392,9,1595
3393,8,1606
3393,9,1597
3394,8,1609
3394,9,1600
3395,8,1610
3395,9,1601
3396,9,1
3396,10,107
3396,11,77
3397,9,3
3397,10,612
3397,11,5
3398,9,4
3398,10,50
3399,9,8
3399,10,1
3400,9,10
3400,10,2
3401,9,16
3401,10,5
3402,9,28
3402,10,17
3403,9,30
3403,10,656
3404,9,33
3404,10,25
3405,9,43
3405,10,40
3406,9,52
3406,10,43
3407,9,56
3407,10,45
3407,11,23
3407,12,0
3408,9,71
3408,10,52
3409,9,73
3409,10,57
3409,11,30
3410,9,75
3410,10,63
3410,11,38
3411,9,86
3411,10,74
3411,11,46
3411,12,19
3412,9,87
3412,10,75
3412,11,45
3413,9,94
3413,10,85
3413,11,56
3413,12,1468
3414,9,104
3414,10,94
3415,9,105
3415,10,546
3416,9,106
3416,10,98
3417,9,107
3417,10,95
3418,9,112
3418,10,288
3419,9,113
3419,10,99
3419,11,606
3420,9,117
3420,10,557
3421,9,121
3421,10,108
3422,9,132
3422,10,123
3422,11,93
3422,12,78
3422,13,54
3422,14,25
3423,9,134
3423,10,116
3423,11,84
3424,9,139
3424,10,129
3424,11,95
3425,9,145
3425,10,134
3425,11,98
3426,9,148
3426,10,136
3426,11,100
3427,9,149
3427,10,137
3427,11,101
3427,12,88
3427,13,62
3427,14,32
3427,15,8
3428,9,154
3428,10,142
3429,9,160
3429,10,9
3430,9,178
3430,10,164
3430,11,123
3430,12,111
3430,13,80
3430,14,52
3431,9,183
3431,10,168
3432,9,200
3432,10,190
3432,11,158
3432,12,140
3433,9,201
3433,10,177
3434,9,207
3434,10,286
3434,11,256
3434,12,224
3435,9,209
3435,10,191
3436,9,213
3436,10,194
3436,11,157
3436,12,132
3436,13,98
3437,9,219
3437,10,188
3437,11,131
3438,9,221
3438,10,200
3438,11,169
3439,9,228
3439,10,925
3440,9,231
3440,10,205
3440,11,180
3440,12,146
3441,9,237
3441,10,500
3441,11,474
3441,12,441
3441,13,526
3442,9,238
3442,10,223
3442,11,1453
3443,9,240
3443,10,222
3443,11,191
3444,9,243
3444,10,230
3445,9,254
3445,10,1097
3446,9,267
3446,10,249
3446,11,224
3446,12,193
3447,9,270
3447,10,256
3447,11,233
3447,12,206
3447,13,188
3447,14,151
3447,15,871
3447,16,831
3447,17,819
3447,18,791
3447,19,807
3448,9,273
3448,10,253
3448,11,74
3449,9,276
3449,10,259
3449,11,230
3450,9,286
3450,10,267
3450,11,241
3451,9,289
3451,10,270
3451,11,242
3452,9,290
3452,10,257
3452,11,37
3452,12,16
3453,9,291
3453,10,258
3453,11,659
3453,12,650
3453,13,630
3453,14,590
3453,15,633
3454,9,303
3454,10,296
3455,9,310
3455,10,302
3455,11,273
3455,12,241
3456,9,313
3456,10,306
3456,11,276
3456,12,246
3456,13,218
3456,14,173
3457,9,320
3457,10,308
3458,9,329
3458,10,323
3458,11,289
3458,12,257
3458,13,227
3458,14,183
3458,15,172
3458,16,728
3458,17,716
3458,18,682
3458,19,692
